,Dates,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,DD,DNH,DVC,Delhi,Essar steel,Goa,Gujarat,HP,Haryana,J&K,Jharkhand,Karnataka,Kerala,MP,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,UP,Uttarakhand,West Bengal,Total Consumption
1354,2020-06-03,175.3,2.0,23.2,106.7,4.1,76.8,2.8,7.1,59.6,85.7,17.4,7.7,301.9,24.6,127.1,43.3,26.6,144.6,65.6,182.9,288.2,2.6,5.2,1.4,2.3,77.0,140.0,203.8,1.3,311.9,139.7,,365.4,35.3,138.6,3205.5
1355,2020-06-04,174.3,2.0,23.9,100.7,4.1,76.4,4.1,8.9,59.5,85.1,17.7,8.4,298.3,24.9,126.0,44.4,25.0,166.4,66.3,143.2,283.6,2.4,5.1,1.7,2.3,79.6,146.5,201.2,1.4,319.5,142.8,,342.0,35.1,148.8,3179.4
1356,2020-06-05,181.6,1.9,26.0,74.0,3.9,74.9,4.9,10.0,61.1,81.0,17.4,8.8,288.9,25.3,121.4,42.8,24.7,177.3,66.4,149.8,335.2,2.5,5.3,1.7,2.2,84.5,151.0,198.0,1.4,321.4,149.2,,284.9,32.9,141.3,3161.2000000000007
1357,2020-06-06,186.6,1.7,24.2,85.3,3.9,76.5,5.1,10.0,62.3,80.2,12.4,8.4,279.5,24.7,129.4,35.0,26.5,175.2,64.2,162.3,357.0,2.4,4.5,1.7,2.1,93.9,143.4,206.1,1.4,299.3,153.9,,324.9,34.2,157.4,3243.2
1358,2017-01-09,150.0,2.0,21.2,61.7,3.6,72.2,6.4,16.4,60.8,61.5,7.8,8.3,275.4,23.2,110.0,43.1,22.1,198.0,63.6,207.5,408.3,2.2,4.4,1.3,1.9,67.8,93.9,208.6,1.8,279.7,156.1,,267.8,32.1,102.7,3049.5
1359,2017-01-10,153.8,2.3,21.5,59.2,3.7,66.4,6.5,16.6,56.9,63.3,7.6,8.9,274.6,25.7,117.8,44.4,19.6,199.1,64.2,200.3,407.9,2.5,5.0,1.6,2.1,70.9,97.5,208.9,2.1,287.3,157.7,,269.1,35.2,107.8,3074.2
1360,2017-01-11,143.5,2.1,21.8,61.3,3.9,70.7,6.6,16.5,62.2,63.7,8.0,8.5,273.9,26.2,119.7,44.6,21.8,201.1,63.6,207.6,406.8,2.2,4.9,1.5,2.1,69.8,98.6,207.7,2.0,295.4,159.3,,277.8,34.1,103.3,3099.1
1361,2017-01-12,152.8,1.9,23.2,62.7,3.9,70.4,6.3,16.5,62.7,65.3,8.3,8.5,272.4,25.7,121.2,43.8,22.9,203.2,63.9,207.3,410.6,2.4,4.8,1.5,2.2,70.9,101.7,203.4,2.0,292.2,158.0,,284.9,33.9,103.6,3121.2000000000003
1362,2017-01-13,146.2,2.1,22.2,61.6,3.9,71.8,6.5,16.5,68.2,67.5,9.3,8.5,268.8,26.0,121.8,49.0,21.1,201.2,64.1,208.1,400.3,2.3,4.8,1.5,2.2,70.7,99.2,217.0,1.7,285.9,159.2,,288.2,34.9,104.0,3122.4
1363,2017-01-14,141.3,2.1,21.6,62.7,3.8,71.1,5.7,15.4,61.7,64.2,9.0,8.6,213.8,25.8,119.2,48.4,23.2,189.9,63.2,207.5,397.4,2.3,4.8,1.5,2.2,69.5,99.5,208.2,1.5,244.5,145.1,,288.8,33.2,104.3,2966.2000000000003
1364,2017-01-15,134.3,2.1,21.2,63.7,3.5,71.1,5.8,15.7,61.8,60.3,8.7,7.7,213.8,24.6,108.0,47.7,24.3,178.7,57.8,207.5,389.1,2.3,4.8,1.4,2.2,66.7,95.7,206.0,1.9,223.9,140.8,,286.4,33.9,98.8,2876.8000000000006
1365,2019-09-30,163.0,2.1,25.8,56.4,3.9,77.2,7.0,18.0,59.4,89.2,5.8,12.1,260.0,25.3,148.2,37.9,19.2,173.6,67.9,162.5,400.9,2.3,,1.7,2.4,86.6,132.5,197.0,1.1,280.4,167.5,,258.6,35.9,131.7,3126.7
1366,2019-10-01,168.8,2.1,25.8,69.9,3.9,79.0,7.0,17.8,58.6,92.8,6.5,12.1,268.3,26.5,157.0,31.7,21.8,176.0,68.9,159.6,409.7,2.4,,1.7,2.1,78.8,131.5,199.9,1.1,290.8,173.4,,284.2,35.3,140.1,3219.2000000000003
1367,2019-10-02,167.7,2.1,27.9,76.2,3.4,80.7,6.3,16.9,60.2,79.5,5.8,12.1,275.0,23.9,145.3,37.3,23.3,157.0,67.4,154.3,405.2,2.4,,1.8,2.1,78.4,130.3,187.7,0.8,270.5,166.7,,281.4,30.1,149.8,3142.8
1368,2019-10-03,168.1,2.1,30.1,82.3,4.0,85.2,6.2,17.6,60.7,92.6,5.6,12.2,294.1,26.4,151.9,34.6,24.3,163.5,69.9,161.1,421.8,2.5,,1.8,2.0,82.4,137.9,189.9,1.0,298.4,173.2,,298.6,34.7,154.7,3305.399999999999
1369,2019-10-04,164.9,2.1,30.1,87.7,3.8,87.6,7.6,17.6,63.5,89.4,5.5,12.4,301.2,26.4,141.4,32.7,24.8,162.4,72.4,168.6,408.3,2.5,,1.8,2.2,84.3,135.8,186.9,1.0,314.1,176.9,,310.0,36.7,155.3,3332.2
1370,2019-10-05,163.3,2.1,31.7,88.2,3.5,89.6,7.5,18.5,62.4,82.2,6.1,12.4,305.6,26.9,143.8,37.6,24.8,156.7,69.6,170.7,406.3,2.5,,1.8,2.1,85.7,139.3,195.2,0.9,305.9,177.0,,319.5,35.5,143.9,3332.5
1371,2019-10-06,160.7,2.2,29.2,93.7,3.2,88.0,7.3,17.3,59.7,77.8,6.4,12.4,290.5,25.6,142.9,39.5,24.8,138.7,64.2,170.2,392.1,2.5,,1.7,2.2,82.1,141.1,185.4,0.7,288.7,174.3,,326.7,34.3,143.4,3242.1
1372,2016-11-21,152.9,1.8,22.4,60.8,3.2,58.8,6.1,15.8,56.6,54.8,7.6,8.5,272.9,23.9,103.9,36.7,22.1,200.0,65.7,215.4,403.2,2.0,4.6,1.4,1.8,65.7,89.0,191.5,1.2,288.8,133.0,,251.6,31.1,104.2,2965.2
1373,2016-11-22,151.6,1.5,23.5,61.9,3.3,60.9,6.3,15.8,55.0,55.5,8.0,8.7,275.8,24.0,106.5,37.1,19.7,202.5,67.1,218.0,418.2,2.1,4.9,1.4,1.8,69.9,93.5,197.9,1.3,300.4,135.0,,252.7,31.3,98.2,3017.8
1374,2016-11-23,156.3,2.1,23.0,61.4,3.3,61.7,6.4,15.7,56.5,56.1,8.4,8.7,273.5,25.1,107.2,37.5,21.8,202.2,67.4,217.7,419.1,2.2,4.6,1.5,1.6,66.7,93.6,193.9,1.5,298.4,137.3,,256.0,31.9,97.2,3023.9
1375,2016-11-24,154.6,2.1,23.0,61.0,3.2,61.7,6.4,15.8,48.3,56.7,8.9,8.8,276.0,24.7,107.1,37.5,21.8,202.7,67.2,217.7,416.8,2.2,4.7,1.5,1.7,66.8,94.9,200.2,1.8,299.6,137.5,,262.2,32.1,96.4,3030.0
1376,2016-11-25,153.6,2.1,22.6,59.3,3.3,61.8,6.4,15.4,56.8,57.5,7.2,8.5,277.3,26.4,105.1,38.2,21.0,201.5,66.8,214.8,419.0,2.0,4.7,1.4,1.7,67.7,95.0,200.5,1.6,293.8,138.6,,248.0,32.0,100.6,3019.2000000000003
1377,2016-11-26,153.1,2.0,22.5,60.4,3.1,62.2,6.3,15.0,56.1,54.0,7.4,8.5,273.6,24.6,105.0,36.8,23.1,197.6,65.0,217.7,416.8,2.2,4.6,1.4,1.7,67.1,95.9,199.1,1.5,290.8,136.6,,251.7,31.1,100.5,3001.2999999999997
1378,2016-11-27,149.8,1.9,21.7,60.8,2.9,63.0,5.8,15.2,56.7,52.4,7.5,7.6,267.4,22.7,102.9,37.9,22.9,190.9,60.3,215.3,406.8,2.1,4.7,1.4,1.7,67.8,94.6,198.5,1.3,277.1,132.5,,246.1,29.4,94.7,2930.1
1379,2020-12-28,167.1,2.2,24.2,86.7,4.2,85.5,7.1,18.7,65.1,69.2,19.6,13.2,338.2,32.0,129.2,54.4,27.6,212.2,70.5,298.0,456.0,3.1,6.8,2.0,2.5,70.8,118.2,258.8,2.3,280.0,199.6,,306.8,41.0,111.1,3590.5000000000005
1380,2020-12-29,166.0,2.3,24.0,86.7,4.2,87.3,7.3,19.0,65.7,70.6,18.4,10.2,335.1,35.0,135.6,55.0,27.9,216.3,72.2,298.0,459.0,3.0,6.6,1.6,2.3,72.8,124.0,264.2,2.4,284.9,204.0,,312.1,41.8,116.1,3638.1
1381,2020-12-30,165.9,2.3,24.0,86.4,4.6,86.2,6.8,19.1,65.0,76.0,18.2,10.3,330.7,34.9,135.9,57.2,27.6,216.7,74.5,300.2,458.1,3.1,6.8,1.6,2.4,81.6,124.7,265.9,2.3,285.1,206.9,,316.6,42.3,115.9,3662.8
1382,2020-12-31,162.6,2.2,24.3,87.2,4.4,87.7,7.1,18.8,66.7,76.0,19.2,10.4,337.0,34.2,133.0,56.4,27.2,212.3,72.9,300.8,453.7,3.1,6.8,1.6,2.3,81.1,120.2,263.9,2.1,264.8,208.6,,308.7,41.8,116.9,3622.7
1383,2021-01-01,156.4,2.2,24.0,87.7,4.5,85.3,6.1,17.3,65.5,77.0,17.8,10.3,334.5,33.2,127.8,57.6,26.9,207.0,68.7,295.4,442.4,3.0,6.7,1.6,2.3,68.4,124.3,264.4,1.8,246.3,204.8,,313.6,40.2,113.8,3545.2999999999997
1384,2021-01-02,163.0,2.2,23.0,82.7,4.5,85.1,6.7,18.2,63.5,70.5,15.2,10.4,339.7,33.8,123.9,54.3,26.3,208.5,68.8,293.1,454.0,3.0,6.8,1.7,2.2,70.4,116.3,258.3,2.0,251.7,206.4,,304.6,41.5,113.2,3532.1999999999994
1385,2021-01-03,157.6,2.2,22.9,85.1,3.8,86.6,6.7,18.6,64.6,67.9,17.5,10.5,330.9,31.1,110.0,48.8,25.8,198.9,64.5,286.9,448.4,3.3,6.6,1.7,2.3,70.7,108.6,245.4,2.0,233.6,202.1,,264.2,36.7,103.9,3376.6
1386,2022-03-07,215.5,2.3,26.3,85.0,3.2,106.8,7.7,20.1,72.4,63.9,16.7,12.9,386.8,32.4,130.5,55.5,25.4,268.1,84.2,277.2,563.9,2.8,6.6,1.6,2.3,110.4,129.9,269.3,1.7,315.9,263.0,,315.1,36.5,133.4,4052.6
1387,2022-03-08,220.2,2.3,26.5,87.9,3.1,107.3,8.0,20.2,76.4,65.6,16.8,13.7,394.0,31.8,139.2,56.2,26.6,269.5,85.2,265.3,566.2,2.9,6.7,1.5,2.4,103.0,144.7,269.2,1.7,323.1,263.2,,317.5,37.9,137.3,4101.099999999999
1388,2022-03-09,222.8,2.3,28.0,88.5,3.1,107.4,8.1,20.5,72.7,63.3,17.0,13.5,390.1,31.3,141.8,54.1,27.6,276.4,86.6,261.0,559.2,3.0,6.7,1.8,2.4,102.9,153.4,260.1,1.7,329.4,266.7,,324.5,38.1,139.4,4113.5
1389,2022-03-10,224.6,2.4,28.4,89.2,3.1,109.8,7.8,20.3,72.8,65.8,16.7,14.6,389.0,30.7,138.9,56.0,27.0,280.0,86.7,247.5,560.9,2.9,6.6,1.8,2.6,110.2,152.4,260.7,1.7,335.0,269.2,,326.8,38.5,139.7,4128.700000000001
1390,2022-03-11,222.3,2.3,28.3,89.0,3.1,110.4,8.0,20.7,72.5,67.0,16.6,14.6,402.2,31.0,141.3,55.2,29.0,284.6,87.3,264.7,556.7,2.8,6.6,1.9,2.6,111.1,152.6,261.3,1.7,343.2,260.0,,331.2,37.5,142.6,4170.400000000001
1391,2022-03-12,216.2,2.4,28.1,90.7,3.1,106.9,8.1,20.4,73.2,63.8,17.4,14.1,398.7,30.4,138.0,54.5,30.1,279.7,87.5,268.2,549.4,2.7,6.5,1.9,2.2,112.6,150.1,266.6,1.5,343.9,254.0,,334.7,36.6,143.8,4146.299999999999
1392,2022-03-13,218.1,2.4,27.3,93.0,2.9,109.4,7.5,20.0,73.8,62.4,17.1,12.7,385.3,25.7,130.4,52.2,30.2,261.7,80.5,266.2,550.1,2.6,6.7,1.8,2.3,114.3,147.1,263.4,1.4,311.6,256.2,,333.5,36.2,135.6,4049.3
1393,2022-01-03,177.0,2.4,24.6,82.9,4.0,78.5,7.0,19.2,66.2,71.8,18.0,12.4,358.1,35.0,128.0,61.4,27.4,209.3,76.3,271.4,490.0,3.5,7.3,1.9,2.4,103.2,123.4,262.5,1.8,264.7,201.0,,310.9,40.9,110.4,3661.6
1394,2022-01-04,177.5,2.3,24.8,85.4,4.2,80.4,7.1,19.6,67.0,70.0,19.4,11.9,375.8,36.4,129.8,59.0,27.3,214.9,77.1,273.7,500.1,3.6,7.4,1.9,2.4,99.8,120.7,267.2,1.8,275.8,202.5,,312.2,42.9,113.5,3722.6999999999994
1395,2022-01-05,179.3,2.3,25.0,86.2,4.2,79.8,7.3,19.9,65.8,73.4,17.5,13.0,354.4,36.6,118.2,59.2,27.2,216.6,76.6,272.4,505.5,3.6,7.3,1.9,2.4,98.4,114.3,215.9,2.0,286.7,202.9,,313.9,41.6,114.2,3652.5
1396,2022-01-06,182.9,2.3,25.3,86.1,3.9,83.6,7.2,19.7,67.0,71.2,17.3,12.4,337.6,34.2,113.7,58.7,29.9,219.8,76.8,243.7,508.3,3.5,7.5,1.9,2.4,99.6,113.9,207.0,1.8,291.7,205.8,,280.9,38.9,112.8,3576.3
1397,2022-01-07,183.5,2.5,24.4,87.4,4.1,83.5,7.3,19.7,67.3,72.0,18.5,12.3,336.6,36.2,119.3,54.1,30.4,221.3,77.9,218.8,501.1,3.5,7.2,2.0,2.3,100.9,117.1,208.8,1.8,297.0,211.9,,294.5,41.1,115.5,3588.9999999999995
1398,2022-01-08,180.8,2.4,24.6,83.7,3.7,83.7,7.2,19.7,66.2,58.0,18.0,12.1,339.8,33.6,97.3,38.8,30.5,225.5,77.0,208.3,493.9,3.5,7.0,1.9,2.3,88.5,103.0,192.0,1.8,298.4,210.1,,274.2,40.1,115.2,3450.1999999999994
1399,2022-01-09,182.1,2.4,24.1,84.0,3.6,82.2,7.1,18.9,66.4,59.9,17.5,10.8,328.6,31.2,98.4,53.7,32.0,209.7,70.4,187.5,461.7,3.2,6.9,1.9,2.2,92.8,109.6,203.9,1.5,269.6,206.8,,273.7,36.2,108.0,3355.3999999999996
1400,2023-04-17,244.4,2.6,35.6,127.2,4.9,128.1,,,77.1,101.1,,15.0,456.1,31.5,155.4,57.5,35.2,301.3,100.6,266.2,584.9,2.8,5.3,2.0,2.4,128.8,159.7,281.3,1.6,380.5,250.6,,425.5,42.4,234.8,4714.8
1401,2023-04-18,246.4,2.6,37.7,131.9,5.2,129.7,,,79.3,109.1,,16.6,461.7,31.8,164.8,50.3,32.9,305.6,103.1,269.5,602.6,2.7,5.3,2.0,2.4,139.7,160.5,277.0,1.6,404.0,251.3,,439.7,43.9,245.7,4829.7
1402,2023-04-19,246.5,2.4,32.9,127.7,4.8,129.8,,,80.6,107.1,,15.8,458.1,29.3,153.6,58.2,35.9,307.8,103.3,266.2,606.7,2.9,4.8,2.0,3.0,141.7,135.6,271.4,1.6,409.4,251.7,,435.8,42.2,242.1,4785.2
1403,2023-04-20,247.8,2.3,29.1,127.4,4.8,123.7,,,80.9,103.9,,15.7,459.9,28.9,161.0,57.5,35.9,309.5,102.6,247.8,596.5,2.0,4.4,2.0,2.2,124.8,141.7,273.5,1.4,415.4,242.5,,443.2,44.3,237.9,4745.9
1404,2023-04-21,241.3,2.4,27.8,122.7,4.8,110.7,,,79.3,98.8,,16.1,452.4,29.2,157.3,59.3,35.1,298.1,99.5,239.5,581.9,1.4,5.0,1.3,2.3,111.0,138.6,274.2,1.3,405.4,219.2,,420.3,42.8,220.4,4575.3
1405,2023-04-22,228.7,2.2,26.6,102.4,4.6,104.6,,,76.9,89.3,,14.9,439.3,30.3,150.9,59.0,31.8,278.4,94.2,250.3,563.4,2.1,5.1,1.5,2.0,111.0,139.9,262.9,0.9,394.0,200.4,,418.1,43.0,189.2,4392.700000000001
1406,2023-04-23,211.8,2.1,22.1,111.4,4.6,95.7,,,74.4,81.1,,13.0,416.5,27.9,125.4,55.7,32.0,267.0,88.7,229.3,549.1,2.2,4.9,1.6,1.8,106.5,131.9,247.2,0.9,344.9,189.4,,359.0,38.9,170.8,4079.8000000000006
